1658|"HACKETTSTOWN,N.J."|"USA"
1659|"Coopersburg, PA"|"USA"
1660|"Redmond, WA"|"USA"
1661|"FRANKFORT, IN"|"USA"
1662|"Greeneville, Tn."|"USA"
1663|"Pringle, SD"|"USA"
1664|"Paramus,NJ"|"USA"
1665|"NY Finger Lakes"|"USA"
1666|"LOWER HUDSON VALLEY, NEW YORK"|"USA"
1667|"The Beautiful Plains"|"USA"
1668|"Los Angeles, CA"|"USA"
1669|"APPLETON, WI"|"USA"
1670|"SANTA MONICA"|"USA"
1671|"Billings,MT"|"USA"
1672|"Riverside, Illinois"|"USA"
1673|"Columbia, Il"|"USA"
1674|"cornelius, oregon"|"USA"
1675|"Check out my other Oldie Pics!!!"|"USA"
1676|"HOLLYWOOD, CA Home to all MAJOR CREDIT CARDS!"|"USA"
1677|"Check My auctions for More VS Daily!!"|"USA"
1678|"HAPPY HOLIDAYS"|"USA"
1679|"Fun-In-the-Sun Florida"|"USA"
1680|"Rockford IL"|"USA"
1681|"Saluda, NC"|"USA"
1682|"Glenpool, Oklahoma"|"USA"
1683|"Davenport, Iowa"|"USA"
1684|"www.dnhcollectibles.com"|"USA"
1685|"White Lake, MI"|"USA"
1686|"Western, MA"|"USA"
1687|"HALLMARK COLLECTOR"|"USA"
1688|"CROWN POINT INDIANA"|"USA"
1689|"CHECK OUT MY OTHER AUCTIONS FOR QUALITY ITEMS"|"USA"
1690|"Chicago, ILL"|"USA"
1691|"DO NOT MISS OUT ON THIS GREAT AUCTION!!"|"USA"
1692|"MISSION VIEJO CA"|"USA"
1693|"Ellendale DE"|"USA"
1694|"Pittsboro, North Carolina"|"USA"
1695|"Lake George, NY"|"USA"
1696|"Beach"|"USA"
1697|"Longwood, FL"|"USA"
1698|"Bordentown,NJ"|"USA"
1699|"WILLITS CALIFORNIA"|"USA"
1700|"Baldwin Park CA"|"USA"
1701|"TORONTO ON"|"Canada"
1702|"Chattanooga, Tennessee"|"USA"
1703|"Crystal Lake, IL"|"USA"
1704|"Central IL. Fine Antique's & Collectibles"|"USA"
1705|"Falls Church, VA"|"USA"
1706|"Waukesha, WI"|"USA"
1707|"Boutique and Gymboree!"|"USA"
1708|"In the woods, next to a brook in New England"|"USA"
1709|"Montvale, NJ"|"USA"
1710|"HOLLYWOOD!"|"USA"
1711|"www.StarlightShop.com"|"USA"
1712|"~L@@K AT ALL MY AUCTIONS~Happy Holiday~"|"USA"
1713|"Check out my other DIVERSE auctions!"|"USA"
1714|"Bainbridge Island ,Wa"|"USA"
1715|"My Attic"|"USA"
1716|"The WB of Ohio"|"USA"
1717|"charlotte nc"|"USA"
1718|"St. Louis, Mo"|"USA"
1719|"Ohio"|"USA"
1720|"Cambridge, Minnesota"|"USA"
1721|"Winter Haven, Fl."|"USA"
1722|"WINFIELD, IL."|"USA"
1723|"BEARLY USED"|"USA"
1724|"BRAZIL"|"Brazil"
1725|"DESIGNER SHOE HEADQUARTERS"|"USA"
1726|"www.darkstone-realm.com"|"USA"
1727|"Check all my AUCTIONS! Combine Shipping!"|"USA"
1728|"PRINCE ALBERT, SASKATCHEWAN"|"Canada"
1729|"Sunny South!"|"USA"
1730|"Round Rock, TX"|"USA"
1731|"Riverview"|"USA"
1732|"PAYPAL ONLY -- GOD BLESS AMERICA!"|"USA"
1733|"Wanaque, NJ"|"USA"
1734|"MidWest"|"USA"
1735|"Castricum"|"Netherlands"
1736|"*NJ* ALL MY AUCTIONS ARE TOP QUALITY WoW~"|"USA"
1737|"Florence, Vermont"|"USA"
1738|"ChIlLy CeNtRaL CaLiFoRnIa!!!"|"USA"
1739|"35789 Weilm_nster"|"Germany"
1740|"So. Florida"|"USA"
1741|"Debary, Florida"|"USA"
1742|"LAND OF THE FREE! WHERE ELSE?!"|"USA"
1743|"Designer Brands from SUNNY CALIFORNIA"|"USA"
1744|"Orland, CA"|"USA"
1745|"Williamson, NY"|"USA"
1746|"Between DeKalb and Rockford Hwy 64"|"USA"
1747|"Los Gatos, CA"|"USA"
1748|"Spanaway, WA"|"USA"
1749|"Buffalo, N.Y."|"USA"
1750|"Clinton, Maryland"|"USA"
1751|"Mi"|"USA"
1752|"san mateo,ca"|"USA"
1753|"C-WEBB'S CRIB!!!!!!"|"USA"
1754|"Great Lakes"|"USA"
1755|"Jackson, GA"|"USA"
1756|"ebay powerseller!"|"USA"
1757|"Waterloo, Ontario"|"Canada"
1758|"Hills of Rochester"|"USA"
1759|"Glasgow, UK We Ship Worldwide!"|"United Kingdom"
1760|"Miami, FL"|"USA"
1761|"Tina's Lingerie Boutique"|"USA"
1762|"Northern Virginia - Washington DC"|"USA"
1763|"Frozen Chosen, Alaska"|"USA"
1764|"St louis"|"USA"
1765|"Memphis,TN"|"USA"
1766|"nc"|"USA"
1767|"Fullerton, CA"|"USA"
1768|"Niagara"|"USA"
1769|"GREAT DEALS and QUICK SERVICE"|"USA"
1770|"Philadelphia Area"|"USA"
1771|"WINCHESTER CA"|"USA"
1772|"wilmington, NC"|"USA"
1773|"LITTLE ROCK HOT SPRINGS ARKANSAS"|"USA"
1774|"BAKERSFIELD, CA"|"USA"
1775|"LE MANS"|"France"
1776|"Milwaukee, WI USA"|"USA"
1777|"New York City"|"USA"
1778|"Schenectady, NY, USA"|"USA"
1779|"Old Dominion ~ Virginia"|"USA"
1780|"san jose"|"USA"
1781|"BRITANNIA SAFE WORLD AIRMAIL"|"United Kingdom"
1782|"grandma's closet"|"USA"
1783|"Bedford, England"|"United Kingdom"
1784|"Illinois Jack's Hut"|"USA"
1785|"NEW YORK UNITED"|"USA"
1786|"Sioux City, Iowa 51106"|"USA"
1787|"Port Angeles, WA"|"USA"
1788|"Los angeles, CA"|"USA"
1789|"Tulsa, OK-Check Our Other Auctions for DEALS!"|"USA"
1790|"Chandler,Az."|"USA"
1791|"BLUFF CITY,TN"|"USA"
1792|"Anaconda"|"USA"
1793|"So. Calif."|"USA"
1794|"Canoga Park"|"USA"
1795|"Brand New DVD's For Less!"|"USA"
1796|"eUSweb.net"|"USA"
1797|"I ACCEPT PAYPAL,BILLPOINT,CHECKS, MONEY ORDER"|"USA"
1798|"Cool,CA"|"USA"
1799|"SouthTexas"|"USA"
1800|"HORICON, WI"|"USA"
1801|"Austin, CO"|"USA"
1802|"Carlisle,PA"|"USA"
1803|"NY, NY"|"USA"
1804|"Suitland"|"USA"
1805|"St.Augustine Fl."|"USA"
1806|"vermilion"|"USA"
1807|"Ellijay GA"|"USA"
1808|"Mid MO"|"USA"
1809|"Richfield, OH"|"USA"
1810|"Centerton, AR"|"USA"
1811|"Reminiscing"|"USA"
1812|"buffalo n.y."|"USA"
1813|"THE GOLF BAG"|"USA"
1814|"in the house"|"USA"
1815|"PayPal accepted"|"USA"
1816|"Idabel"|"USA"
1817|"Yucaipa, Ca."|"USA"
1818|"NW"|"USA"
1819|"American Canyon, CA"|"USA"
1820|"Troy, MI"|"USA"
1821|"riverside, ca"|"USA"
1822|"mummy returns"|"USA"
1823|"Vashon Is., WA"|"USA"
1824|"We Ship FAST !!!"|"USA"
1825|"Duluth, MN"|"USA"
1826|"New Castle, DE"|"USA"
1827|"Council Bluffs, Iowa"|"USA"
1828|"ANY BUY-IT-NOW SHIPS FREE IN THE USA!!!"|"USA"
1829|"VANCOUVER-HOLLYWOOD NORTH!"|"Canada"
1830|"My Closet!"|"USA"
1831|"God Bless the USA"|"USA"
1832|"Berkeley, California"|"USA"
1833|"Huntington Beach,Ca"|"USA"
1834|"CHECK OUT MY OTHER GREAT AUCTIONS!!!!"|"USA"
1835|"3 WEEKS TIl CHRISTMAS!!!"|"USA"
1836|"Kansas City, Missouri"|"USA"
1837|"Liverpool, NY"|"USA"
1838|"SHIP ANY WHERE"|"United Kingdom"
1839|"FLORIDA ORANGE GROVE"|"USA"
1840|"Eastern TN"|"USA"
1841|"O-H-I-O Buckeye Country"|"USA"
1842|"Wild and Wonderful WV"|"USA"
1843|"Where COOL was born! Birthplace of James Dean"|"USA"
1844|"Owosso, MI"|"USA"
1845|"Ormond Beach, Fl."|"USA"
1846|"Madison"|"USA"
1847|"eton berkshire"|"United Kingdom"
1848|"east tennessee"|"USA"
1849|"CLOSET"|"USA"
1850|"Yarmouth, Me."|"USA"
1851|"BEDFORD"|"USA"
1852|"Trumbull, Ct."|"USA"
1853|"Midlothian, Illinois"|"USA"
1854|"Sussex,WI."|"USA"
1855|"Bixby, OK"|"USA"
1856|"New Bloomfield, Central PA"|"USA"
1857|"St Paul MN"|"USA"
1858|"Bargain City"|"USA"
1859|"orlando, fl"|"USA"
1860|"Baton Rouge, LA"|"USA"
1861|"Columbia City, IN"|"USA"
1862|"Austin Texas Home of 2.00 DVD SHIPPING !!"|"USA"
1863|"Cloverdale, Ohio"|"USA"
1864|"Shopaholic Tendencies"|"USA"
1865|"New York , New York"|"USA"
1866|"Larchmont"|"USA"
1867|"Dutchess County"|"USA"
1868|"Check Our Other Auctions"|"USA"
1869|"The Berwicks ~ Maine ~"|"USA"
1870|"Outside Detroit"|"USA"
1871|"Berks County"|"USA"
1872|"Great shoes and clothing deals in Maryland!!"|"USA"
1873|"MISSISSIPPI"|"USA"
1874|"AUDUBON, IN THE SOUTH OF JERSEY, NEW JERSEY"|"USA"
1875|"VANCOUVER, WA"|"USA"
1876|"FRANKENMUTH MICHIGAN"|"USA"
1877|"DeWitt, MI"|"USA"
1878|"IL."|"USA"
1879|"Cedar Falls, IA"|"USA"
1880|"Western New York"|"USA"
1881|"North Plainfield, N.J."|"USA"
1882|"GUCCI Place"|"USA"
1883|"syracuse n.y."|"USA"
1884|"NEWMAN , CA."|"USA"
1885|"Tulsa, Oklahoma"|"USA"
1886|"CHICAGO, ILLINOIS"|"USA"
1887|"ST. PETERSBURG, FL."|"USA"
1888|"Below the snow in beautiful Minnesnowta"|"USA"
1889|"Clinton, CT"|"USA"
1890|"Southeast"|"USA"
1891|"Spring"|"USA"
1892|"Lynnwood. WA"|"USA"
1893|"NJ (Check out my other auctions!!!)"|"USA"
1894|"austin, tx"|"USA"
1895|"Beautiful Southwest Missouri Ozarks"|"USA"
1896|"WILL SHIP WITHIN 24 HOURS!!!"|"USA"
1897|"Gatineau"|"Canada"
1898|"Sunny Californi@ **Pay Pal **only"|"USA"
1899|"Silverton OR"|"USA"
1900|"St. Louis, Missouri"|"USA"
1901|"Rochester N.Y."|"USA"
1902|"Mt. Judea, AR 72655"|"USA"
1903|"FREE SHIPPING WITH BUY IT NOW!"|"USA"
1904|"Ms"|"USA"
1905|"Lakewood, Ohio"|"USA"
1906|"NM CT"|"USA"
1907|"Taylors, SC"|"USA"
1908|"Miami, Fl"|"USA"
1909|"California, USA"|"USA"
1910|"LOOK!!! Super Price!!! Over 110+ unit sold!"|"USA"
1911|"Home of the Corvette"|"USA"
1912|"MY HOME IN CALIFORNIA :))"|"USA"
1913|"Lower Sackville, Nova Scotia"|"Canada"
1914|"San Diego, CA 91902"|"USA"
1915|"N-H"|"Netherlands"
1916|"the web is one big origami trick - w. gibson"|"USA"
1917|"SALT LAKE CITY UTAH"|"USA"
1918|"Billpoint & Paypal accepted"|"USA"
1919|"Check Out My Other Auctions"|"USA"
1920|"North Hollywood, CA"|"USA"
1921|"YOUR GOLF/CASUAL APPAREL CONNECTION"|"USA"
1922|"Lingerie City"|"USA"
1923|"GEORGIA PEACHES"|"USA"
1924|"No. NJ"|"USA"
1925|"SOONER STATE"|"USA"
1926|"THORNWOOD NY"|"USA"
1927|"Email goodprices@hotmail.com for GREAT PRICE"|"USA"
1928|"Jersey"|"USA"
1929|"Athens, ME"|"USA"
1930|"Citadel Coins, Halifax, Nova Scotia"|"Canada"
1931|"Home of the 49ers"|"USA"
1932|"Austin, TX"|"USA"
1933|"CONNELLSVILLE, PA."|"USA"
1934|"Alexandria, Virginia"|"USA"
1935|"holiday headquarters"|"USA"
1936|"CORPUS CHRSTI, TX"|"USA"
1937|"Marina Del Rey, CA"|"USA"
1938|"devon"|"United Kingdom"
1939|"Hollywood,CA"|"USA"
1940|"Covington, VA 24426"|"USA"
1941|"OUTRAGEOUS BOOTS...........NO RESERVE."|"USA"
1942|"Naples"|"USA"
1943|"Go Canes! - Rose Bowl Bound - Go Canes!!!"|"USA"
1944|"Glendale , CA"|"USA"
1945|"ONLY TOWN, PA"|"USA"
1946|"westminster"|"USA"
1947|"BUY FROM US YOU WILL BE GLAD THAT YOU DID~~~~"|"USA"
1948|"Greenwood, Maine"|"USA"
1949|"California residents pay 7% sales tax"|"USA"
1950|"PALM BEACH, FLORIDA"|"USA"
1951|"CHECK MY OTHER WOBBLER AUCTIONS!"|"USA"
1952|"Sherman, Tx"|"USA"
1953|"Central NC"|"USA"
1954|"Clinton, MI."|"USA"
1955|"rock island"|"USA"
1956|"On the St Johns River, Florida"|"USA"
1957|"hickory nc"|"USA"
1958|"PEORIA, ARIZONA"|"USA"
1959|"WEST BLOOMFIELD,MI"|"USA"
1960|"Grand Bazaar"|"Turkey"
1961|"DOWN SOUTH"|"USA"
1962|"PAYPAL \ Fast & Secure Shipping"|"Hong Kong"
1963|"Garfield NJ"|"USA"
1964|"Rock Island, IL"|"USA"
1965|"A WONDERFUL HOLIDAY GIFT !!!"|"USA"
1966|"Hillsborough, NC"|"USA"
1967|"OH"|"USA"
1968|"Honolulu, Oahu, Hawaii"|"USA"
1969|"Delco"|"USA"
1970|"Sunny So. Cal"|"USA"
1971|"Fort Lee NJ"|"USA"
1972|"Council Bluffs, IA"|"USA"
1973|"springfield,mo."|"USA"
1974|"New York, NY"|"USA"
1975|"~~I MET THE WIZARD TODAY~~"|"USA"
1976|"HOME OF THE TRIBE"|"USA"
1977|"Historic Fort Scott, Kansas"|"USA"
1978|"heather's closet"|"USA"
1979|"Ringwood, Hampshire"|"United Kingdom"
1980|"SS"|"USA"
1981|"The Pacific Northwest"|"USA"
1982|"Burbank,Ca"|"USA"
1983|"FT.LAUDERDALE,FL"|"USA"
1984|"Brand Names for Less ~ CONNECTICUT!"|"USA"
1985|"Middle TN"|"USA"
1986|"SEE MY OTHER AUCTIONS, , CA"|"USA"
1987|"Zaandam_"|"Netherlands"
1988|"AKRON, Ohio"|"USA"
1989|"HomeMade in Waller, TX for Hair"|"USA"
1990|"Yanceyville,NC"|"USA"
1991|"Europe"|"Italy"
1992|"Spotsylvania"|"USA"
1993|"Joliet"|"USA"
1994|"COASTAL MAINE"|"USA"
1995|"Oregon, Ohio"|"USA"
1996|"Diamond Bar,CA-check out our other items!!"|"USA"
1997|"Spring Lake, MI"|"USA"
1998|"Columbus, IN"|"USA"
1999|"The windy city"|"USA"
2000|"Spokane"|"USA"
2001|"Bochum"|"Germany"
2002|"CLOSET OF GOOD TASTE"|"USA"
2003|"Fairborn, OH"|"USA"
2004|"Bridgewater,MA"|"USA"
2005|"Hickory, North Carolina"|"USA"
2006|"Montreal, Canada"|"Canada"
2007|"Port Richey, Fla."|"USA"
2008|"HAMMOND, LA."|"USA"
2009|"Montana"|"USA"
2010|"Jefferson City, MO"|"USA"
2011|"Sugar Land, Texas"|"USA"
2012|"Everett, WA"|"USA"
2013|"South Alabama"|"USA"
2014|"LONG ISLAND,N.Y THANKS for 9,000+ POSITIVES"|"USA"
2015|"Alberta, Canada"|"Canada"
2016|"Marysville"|"USA"
2017|"San Francisco Bay Area"|"USA"
2018|"San Angelo Texas"|"USA"
2019|"on the beach"|"USA"
2020|"GRANITE FALLS, NC"|"USA"
2021|"NH ~ Smoke Free and Pet Free Home"|"USA"
2022|"Grand Prairie, TX"|"USA"
2023|"Reno"|"USA"
2024|"Bartlesville, OK"|"USA"
2025|"SUBURBS"|"USA"
2026|"FLASHBACK 2047 S. LAMAR BLVD"|"USA"
2027|"10779"|"Germany"
2028|"Cocoa, Florida"|"USA"
2029|"someset"|"United Kingdom"
2030|"Huntsville, AL"|"USA"
2031|"Syracuse Orange Sports"|"USA"
2032|"Charleston, South Carolina"|"USA"
2033|"Trenton, Ga"|"USA"
2034|"Iowa - I Love It Here!"|"USA"
2035|"PLEASE VISIT MY OTHER AUCTIONS!!"|"USA"
2036|"We love Hallmark Ornaments"|"USA"
2037|"UPSTATE NEW YORK"|"USA"
2038|"Sherman, Texas"|"USA"
2039|"THE HOME OF DESIGNER CLOSEOUTS"|"USA"
2040|"Check out my other Auctions!"|"USA"
2041|"United States, I ship anywhere!"|"USA"
2042|"I LUV PAYPAL"|"USA"
2043|"Happy Holidays"|"USA"
2044|"The cHeRRy LeOPaRd"|"USA"
2045|"SPARTANBURG,SC"|"USA"
2046|"Central Jersey"|"USA"
2047|"los angeles, CA"|"USA"
2048|"Eagle Rock, CA"|"USA"
2049|"***SEASON'S GREETINGS***"|"USA"
2050|"Th retro-riffic 50's idolicious stunning galleria of kitsch!"|"USA"
2051|"St. Augustine"|"USA"
2052|"PN"|"Italy"
2053|"AL BUNDYS WINTER HOME TUCSON"|"USA"
2054|"Broomfield, CO"|"USA"
2055|"SPRINGFIELD, VA"|"USA"
2056|"Pay with paypal for fast shipping"|"USA"
2057|"FLA. USA"|"USA"
2058|"WILDERVILLE. OR"|"USA"
2059|"Brisbane, QLD"|"Australia"
2060|"Claremont, CA"|"USA"
2061|"CHICOPEE"|"USA"
2062|"WE SHIP PROIRITY MAIL, WE COMBINE SHIPPING"|"USA"
2063|"LOS ANGELES, CALIFORNIA"|"USA"
2064|"MORE GREAT MOVIES TO COME!"|"USA"
2065|"TN - CHECK OUT MY OTHER AUCTIONS!!!"|"USA"
2066|"San Diego-Please see my other auctions!"|"USA"
2067|"western carolina"|"USA"
2068|"BAL HARBOUR,FLORIDA"|"USA"
2069|"chantilly, va"|"USA"
2070|"Delaware"|"USA"
2071|"London"|"United Kingdom"
2072|"south subs"|"USA"
2073|"Midlothian, Texas"|"USA"
2074|"Huntsville, Ar."|"USA"
2075|"Hershey, PA"|"USA"
2076|"WATERBURY,CT."|"USA"
2077|"GOD BLESS AMERICA!!!"|"USA"
2078|"Toledo, OH"|"USA"
2079|"Cherished Teddies & Mary's Moo Moos LOOK"|"USA"
2080|"*****POWER SELLER COUNTRY*****"|"USA"
2081|"Simi Valley, CA"|"USA"
2082|"PORT ORCHARD"|"USA"
2083|"staten island"|"USA"
2084|"Shoreham-By-Sea"|"United Kingdom"
2085|"Fulton, Ca."|"USA"
2086|"Trunk 'O' Trousseau"|"USA"
2087|"Please check out my other auctions!"|"USA"
2088|"famous maker items for You!"|"USA"
2089|"Shopping!"|"USA"
2090|"Barrington"|"USA"
2091|"COTTAGE GROVE"|"USA"
2092|"Paypal Preferred"|"USA"
2093|"Phoenix,Valley of the Sun."|"USA"
2094|"the morestuff gallery"|"USA"
2095|"Big Sky Country MT"|"USA"
2096|"CENTRAL IOWA"|"USA"
2097|"CABOT,AR."|"USA"
2098|"Columbia, PA"|"USA"
2099|"Twin Falls, Idaho"|"USA"
2100|"Riga"|"Latvia"
2101|"Oh So Sexy"|"USA"
2102|"AMHERST"|"USA"
2103|"Linden, Texas"|"USA"
2104|"TEXAS Think Christmas DEPT 56 GREAT SELECTION"|"USA"
2105|"Florida World's Vacation Capitol"|"USA"
2106|"Hanna's Closet"|"USA"
2107|"Cookeville"|"USA"
2108|"Look at what you can put on your fridge......"|"USA"
2109|"Hopewell Jct, NY"|"USA"
2110|"WINDY CITY BY THE BIG BLUE POND"|"USA"
2111|"Grand Forks ND"|"USA"
2112|"San Diego, CA"|"USA"
2113|"ocean"|"USA"
2114|"dElAND, fl"|"USA"
2115|"Allen Park, Michigan"|"USA"
2116|"Riverside, CA"|"USA"
2117|"BUCKEYES"|"USA"
2118|"6.2 miles from the Orthodontist"|"USA"
2119|"HOLLYWOOD LEGENDS..NEW YORK CITY/212-243-9935"|"USA"
2120|"CORAL SPRINGS,FL (NR)"|"USA"
2121|"We Prefer PayPal"|"USA"
2122|"West Grove, PA"|"USA"
2123|"So. Cal."|"USA"
2124|"Lynchburg, Virginia"|"USA"
2125|"Milledgeville"|"USA"
2126|"Occoquan, Virginia 22192"|"USA"
2127|"Landover, Maryland"|"USA"
2128|"East Coast, USA"|"USA"
2129|"Midwest Michigan"|"USA"
2130|"Waverly, NY"|"USA"
2131|"World's widest Main Street"|"USA"
2132|"Altenstadt"|"Germany"
2133|"DAYTONA BEACH AREA / CENTRAL FLORIDA"|"USA"
2134|"MIAMIINK.COM"|"USA"
2135|"PA"|"USA"
2136|"Temecula,CA"|"USA"
2137|"RIVERSIDE, CA"|"USA"
2138|"Indiana, PA"|"USA"
2139|"Southern Pines, NC"|"USA"
2140|"NYC"|"USA"
2141|"Lake Elizabeth CA"|"USA"
2142|"WESTERN MASSACHUSETTS"|"USA"
2143|"Southwestern Ontario"|"Canada"
2144|"Sheffield, IL"|"USA"
2145|"BG KY"|"USA"
2146|"Dallas, Ga"|"USA"
2147|"Englewood,Florida"|"USA"
2148|"CHECK OUT MY OTHER BLANKETS"|"USA"
2149|"CT."|"USA"
2150|"Plainview,NY"|"USA"
2151|"Norco, CA"|"USA"
2152|"GROVE CITY"|"USA"
2153|"North of Syracuse, NY"|"USA"
2154|"Downingtown.PA"|"USA"
2155|"MERRITT ISLAND,FL."|"USA"
2156|"Ibiza Bar USA"|"USA"
2157|"Joplin ,MO"|"USA"
2158|"Marion, IL"|"USA"
2159|"Northern Appalachia"|"USA"
2160|"SPRINGFIELD"|"USA"
2161|"Roseville, CA"|"USA"
2162|"Covina, CA"|"USA"
2163|"L A"|"USA"
2164|"Home of the Raptors"|"Canada"
2165|"BONES, TEXAS"|"USA"
2166|"NE PA."|"USA"
2167|"East Coast"|"USA"
2168|"PALM HARBOR"|"USA"
2169|"Dallas, Texas USA"|"USA"
2170|"The Beautiful Jersey Shore"|"USA"
2171|"Cajun Country"|"USA"
2172|"Happy to combine shipping!!"|"USA"
2173|"SOUTHEAST"|"USA"
2174|"Newark,NJ"|"USA"
2175|"Dallas,TX"|"USA"
2176|"Potter, WI"|"USA"
2177|"Austin tx"|"USA"
2178|"Check my other auctions for more H.T.F. Cars"|"USA"
2179|"www.mybfc.com"|"USA"
2180|"COLORADO"|"USA"
2181|"NORTHERN OHIO"|"USA"
2182|"God Bless America, Warren Pa."|"USA"
2183|"TOLEDO, OHIO"|"USA"
2184|"St. Amant, LA"|"USA"
2185|"St. paul"|"USA"
2186|"independence, mo."|"USA"
2187|"Vancouver, B.C. or Washington State"|"Canada"
2188|"God Bless America: Sugar Land"|"USA"
2189|"Blaine, Mn"|"USA"
2190|"EAST TEXAS"|"USA"
2191|"Philly Yo!!!!!!!!"|"USA"
2192|"Flagstaff, AZ"|"USA"
2193|"Lehigh Acres, Sunny Florida"|"USA"
2194|"mpls mn"|"USA"
2195|"Marion, Ohio"|"USA"
2196|"Bellmore, N.Y."|"USA"
2197|"Check out my other auctions"|"USA"
2198|"CINCINNATI, OHIO"|"USA"
2199|"Allen, TX"|"USA"
2200|"New Haven, CT"|"USA"
2201|"GOD BLESS US ONE AND ALL!"|"USA"
2202|"-"|"Canada"
2203|"Victoria BC"|"Canada"
2204|"Michigan's U.P."|"USA"
2205|"West Monroe, La"|"USA"
2206|"Benton City, Wa."|"USA"
2207|"GOOD OLE' COUNTRY HILLS OF SOUTHEASTERN OHIO"|"USA"
2208|"western North Carolina"|"USA"
2209|"Feliz Navidad !! FAA*85"|"USA"
2210|"Mauk, GA"|"USA"
2211|"Ash Flat, AR."|"USA"
2212|"The Real Western Maryland"|"USA"
2213|"WORLDWIDE FROM PLANET TEXAS"|"USA"
2214|"WE SHIP WORLDWIDE"|"USA"
2215|"Spartanburg, South Carolina"|"USA"
2216|"Kentucky"|"USA"
2217|"Bushnell, Fl"|"USA"
2218|"Northwest Montana"|"USA"
2219|"MISSISSIPPI !!!!!!!!!!!!!"|"USA"
2220|"Pasadena, TX"|"USA"
2221|"Table Rock Lake"|"USA"
2222|"TEXOMA"|"USA"
2223|"Mississippi"|"USA"
2224|"Baldwin Park, California"|"USA"
2225|"Big Sky Country Montana"|"USA"
2226|"qwerty1846@aol.com"|"USA"
2227|"paying bidders only!!"|"USA"
2228|"88"|"USA"
2229|"South"|"USA"
2230|"ARCADE, NEW YORK"|"USA"
2231|"Grandview, MO"|"USA"
2232|"South Central Penna"|"USA"
2233|"Brooklyn,NY"|"USA"
2234|"WINCHESTER OR"|"USA"
2235|"FOOTHILLS OF THE ADIRONDACK MOUNTAINS"|"USA"
2236|"Canton"|"USA"
2237|"Wendell Idaho"|"USA"
2238|"PARIS, TEXAS"|"USA"
2239|"Middle of America"|"USA"
2240|"NORTHRIDGE"|"USA"
2241|"MANSFIELD, OH"|"USA"
2242|"BEST DRESSED KIDS"|"USA"
2243|"MY KITCHEN OFFICE IN YUMA"|"USA"
2244|"Charente-Maritime"|"France"
2245|"THE RUG OUTLET !!!!!"|"USA"
2246|"Bremerton, WA"|"USA"
2247|"western"|"USA"
2248|"Joplin"|"USA"
2249|"York, ME"|"USA"
2250|"BUYING COLLECTIONS NOW!!!"|"USA"
2251|"KIDS/WOMEN/MATERNITY-QUALITY ITEMS"|"USA"
2252|"Atlanta, Ga"|"USA"
2253|"AKRON, OH"|"USA"
2254|"LI/NY"|"USA"
2255|"CHECK OUT MY OTHER AUCTIONS!!!!!!!"|"USA"
2256|"Third Zone 1-800-447-2093"|"USA"
2257|"Coeur d' Alene ID"|"USA"
2258|"INDIANA"|"USA"
2259|"Foothills of S.C."|"USA"
2260|"Midwest"|"USA"
2261|"Only In Texas"|"USA"
2262|"Schaumburg,IL."|"USA"
2263|"TAMPA FLORIDA"|"USA"
2264|"Westchester County, NY"|"USA"
2265|"See my faux fur coat and mans diamond ring!"|"USA"
2266|"WEST VIRGINIA"|"USA"
2267|"Ottawa"|"Canada"
2268|"Bel Air"|"USA"
2269|"Darien, IL"|"USA"
2270|"BOWS, SOCKS AND MORE BOWS :o)"|"USA"
2271|"Farmington, CT"|"USA"
2272|"Deerfield, WI"|"USA"
2273|"Hudson Valley, NY"|"USA"
2274|"BLAWNOX"|"USA"
2275|"Fishersville, VA"|"USA"
2276|"Ft. Worth, TX"|"USA"
2277|"st.petersburg"|"USA"
2278|"HURRY...LESS THAN 2 WEEKS 'TIL CHRISTMAS!!!!"|"USA"
2279|"Hartland"|"USA"
2280|"DUSTY SOUTHWEST"|"USA"
2281|"check out my other auctions!"|"USA"
2282|"Tulsa/Broken Arrow"|"USA"
2283|"Amherst, New York"|"USA"
2284|"Saint-Louis, Alsace"|"France"
2285|"California~~ We Prefer Paypal"|"USA"
2286|"SACRAMENTO,CA"|"USA"
2287|"indpls"|"USA"
2288|"WEST PALM BEACH FL."|"USA"
2289|"garden grove"|"USA"
2290|"Beautiful Southern California"|"USA"
2291|"Haverhill, MA"|"USA"
2292|"CA"|"USA"
2293|"florence, s.c."|"USA"
2294|"smoke free home"|"Canada"
2295|"San Gabriel, CA"|"USA"
2296|"Mount Joy, PA"|"USA"
2297|"45891 Gelsenkirchen"|"Germany"
2298|"Checotah Oklahoma"|"USA"
2299|"TENNESSEE 37618"|"USA"
2300|"Sunny South Florida :-)"|"USA"
2301|"CLARKSVILLE TENNESSEE"|"USA"
2302|"wilkes-barre, pa"|"USA"
2303|"CHICAGO THE WINDY CITY IN THE GREAT USA!"|"USA"
2304|"U.K."|"United Kingdom"
2305|"UNDER THE CLOUDS IN THE PACIFIC NORTHWEST"|"USA"
2306|"Burbank"|"USA"
2307|"Norfolk, VA"|"USA"
2308|"Midland, TX"|"USA"
2309|"Ontario, NY 14519"|"USA"
2310|"TOY TOWN USA"|"USA"
2311|"~The Sunshine State~"|"USA"
2312|"PADUCAH, KY"|"USA"
2313|"rain, rain, rain...pouring on my head"|"USA"
2314|"I SHIP WORLD WIDE & ACCEPT PAYPAL!!!!!!!!!!!!"|"USA"
2315|"Glendale, CA"|"USA"
