2065|"Our 2nd home on the Mainland 3000 miles away!"|"USA"
2066|"Long Island New York"|"USA"
2067|"San Leandro, CA"|"USA"
2068|"Romantic Southern California"|"USA"
2069|"Orlando, FLorida"|"USA"
2070|"DAYTONA BEACH"|"USA"
2071|"Jackson, MI"|"USA"
2072|"Westport, CT"|"USA"
2073|"PAYPAL CHECKS AND BILLPOINT ACCPET"|"USA"
2074|"Pittsburgh, PA"|"USA"
2075|"Live Oak Ca"|"USA"
2076|"milwuakee, wi"|"USA"
2077|"Payson, Arizona"|"USA"
2078|"I HATE MIAMI,FL"|"USA"
2079|"South Florida"|"USA"
2080|"GREAT CLOTHES, GREAT PRICES"|"USA"
2081|"LaFayette"|"USA"
2082|"Cape May, New Jersey"|"USA"
2083|"Home of the Raiders!"|"USA"
2084|"Studio City, California"|"USA"
2085|"San Francisco, Ca"|"USA"
2086|"colorado"|"USA"
2087|"Pittsburg Ca"|"USA"
2088|"HAPPY HOLIDAYS !!!!!!!!!!"|"USA"
2089|"Manchester,NH"|"USA"
2090|"Fall River, MA"|"USA"
2091|"Malvern, AR. 72104"|"USA"
2092|"heaven :)"|"USA"
2093|"Sioux City, Iowa 51106"|"USA"
2094|"Lehigh Acres, Sunny Florida"|"USA"
2095|"Sandy, UT"|"USA"
2096|"SHERMAN OAKS, CA"|"USA"
2097|"HoTTeST oN eBaY!!"|"USA"
2098|"Red Bank, NJ"|"USA"
2099|"NORTHERN OHIO"|"USA"
2100|"North Idaho"|"USA"
2101|"Quincy,IL"|"USA"
2102|"GREENVILLE, NC"|"USA"
2103|"DANTHEMAN-COLLECTABLES BRADENTON FLA"|"USA"
2104|"SPARKY'S HOTWHEELS"|"USA"
2105|"Savannah"|"USA"
2106|"Temecula,CA"|"USA"
2107|"Central FL"|"USA"
2108|"HAPPY HOLIDAYS AND HAPPY BIDDING !!!!!!!!!!!!"|"USA"
2109|"Monroe County, Michigan"|"USA"
2110|"Home of the Big E"|"USA"
2111|"Port Angeles, WA"|"USA"
2112|"Harrison Twp, Michigan"|"USA"
2113|"Lima, OH"|"USA"
2114|"Holbrook"|"USA"
2115|"southern Illinois"|"USA"
2116|"Kingsford, Michigan"|"USA"
2117|"CHECK OUT WHAT SOOSTINKINCUTE IS ALL ABOUT"|"USA"
2118|"www.anthonypanda.com"|"Hong Kong"
2119|"Heart 2 Heart Children's Clothing"|"USA"
2120|"Douglas, WY"|"USA"
2121|"sUN cITY"|"USA"
2122|"medford, nj"|"USA"
2123|"Ashland, KY"|"USA"
2124|"Oswego, N.Y."|"USA"
2125|"Northern, Wisconsin"|"USA"
2126|"CHATHAM"|"USA"
2127|"JUSTDUCKEY.COM"|"USA"
2128|"Largo, Florida"|"USA"
2129|"BUY IT NOW"|"USA"
2130|"Shandon Village"|"USA"
2131|"Cambridge Md"|"USA"
2132|"Southeast, MO"|"USA"
2133|"bklyn"|"USA"
2134|"tn"|"USA"
2135|"Delaware Ohio"|"USA"
2136|"San Diego, California"|"USA"
2137|"SUBURBS"|"USA"
2138|"the morestuff gallery"|"USA"
2139|"concord , nc"|"USA"
2140|"Hogansburg, NY"|"USA"
2141|"philadelphia, pa"|"USA"
2142|"Canton, Ohio"|"USA"
2143|"lower michigan"|"USA"
2144|"Niagara Falls, NY"|"USA"
2145|"1#CUSTOMER SERVICE 5 YRS!"|"USA"
2146|"DESIGNER SHOE HEADQUARTERS"|"USA"
2147|"Dubuque, IA"|"USA"
2148|"Kenly, North Carolina"|"USA"
2149|"The Heart of YUM"|"USA"
2150|"BAY AUCTIONS & ANTIQUES, Toms River NJ"|"USA"
2151|"VAUCLUSE"|"France"
2152|"BEAUTIFUL COLORADO MTNS"|"USA"
2153|"South Jersey"|"USA"
2154|"The Pacific,Northwest"|"USA"
2155|"Susanville, California"|"USA"
2156|"pa"|"USA"
2157|"minneapolis"|"USA"
2158|"The Unique Attic"|"USA"
2159|"Toronto, ON"|"Canada"
2160|"tally"|"USA"
2161|"IN GOOD OLD CONNECTICUT"|"USA"
2162|"Lake Tahoe, CA"|"USA"
2163|"***** MISSOURI"|"USA"
2164|"Michiana"|"USA"
2165|"BORDER BETWEEN CANADA & THE UNITED STATES"|"Canada"
2166|"EASTERN WA"|"USA"
2167|"southeastern"|"USA"
2168|"Flat Lands of Kansas"|"USA"
2169|"Dallas, NC"|"USA"
2170|"The Empire State"|"USA"
2171|"Thank you for shopping Model's Closet!"|"USA"
2172|"CHECK OUT MY OTHER AUCTIONS! IT'S BOYS WEEK!"|"USA"
2173|"The Dirty South"|"USA"
2174|"Baltimore MD"|"USA"
2175|"East TX"|"USA"
2176|"OMAHA,NEBRASKA"|"USA"
2177|"Palatine,IL"|"USA"
2178|"DAYTONA BCH FL"|"USA"
2179|"!!! Bid Now !!!"|"Canada"
2180|"BILL'S COMICS SCRANTON, PA's #1 COMIC SHOP!!!"|"USA"
2181|"Lowell,Massachusetts"|"USA"
2182|"Sofia"|"Bulgaria"
2183|"Thousand Oaks, CA."|"USA"
2184|"PAYPAL == FREE SHIPPING"|"USA"
2185|"BC-Tiger Sports Collectibles since 1977"|"Canada"
2186|"Littleton Co"|"USA"
2187|"Duh Boonies, PA"|"USA"
2188|"little rock"|"USA"
2189|"Ohio Hills"|"USA"
2190|"Warren, PA"|"USA"
2191|"PA 18969"|"USA"
2192|"PLEASE SEE MY OTHER AUCTIONS!!"|"USA"
2193|"Canton, TX"|"USA"
2194|"Bedford, England"|"United Kingdom"
2195|"Covina, CA"|"USA"
2196|"CHECK MY STORE for MORE HOLIDAY GIFT IDEAS"|"USA"
2197|"Chitown"|"USA"
2198|"Clinton, Missouri"|"USA"
2199|"WIDE WORLD OFAUTOGRAPHS of Salem, SC"|"USA"
2200|"wa"|"USA"
2201|"North Central Texas"|"USA"
2202|"Sioux CIty, ia"|"USA"
2203|"Beautiful East Tennessee"|"USA"
2204|"Marietta, OHIO"|"USA"
2205|"Shreveport"|"USA"
2206|"Geneseo, IL"|"USA"
2207|"sanford nc"|"USA"
2208|"100% BRAND NEW!!"|"Hong Kong"
2209|"VALUE PLUS, USA"|"USA"
2210|"Columbus, oHIo"|"USA"
2211|"SALEM OR"|"USA"
2212|"Central, Indiana"|"USA"
2213|"P, OHIO"|"USA"
2214|"Palm Springs Ca."|"USA"
2215|"Irvine,CA"|"USA"
2216|"Fall River Ma"|"USA"
2217|"Jasper GA"|"USA"
2218|"NORTHERN NECK"|"USA"
2219|"EBAY POWER SELLER IN PA."|"USA"
2220|"_paris"|"France"
2221|"PLEASE CHECK OUT MY OTHER AUCTIONS"|"USA"
2222|"Fresno, Ca."|"USA"
2223|"Chautauqua Co. NY"|"USA"
2224|"WWW.SINVIDS.NET"|"Canada"
2225|"md"|"USA"
2226|"Brandon, Manitoba"|"Canada"
2227|"Gilbert, , Arizona"|"USA"
2228|"Spanish Fork, Utah"|"USA"
2229|"Candle Lover"|"USA"
2230|"Adams MA"|"USA"
2231|"Birmingham"|"United Kingdom"
2232|"Sunny Florida : )"|"USA"
2233|"Paper Jungle"|"USA"
2234|"Poca, WV"|"USA"
2235|"Medicine Hat, Alberta"|"Canada"
2236|"New Jersey, Girl"|"USA"
2237|"AZ"|"USA"
2238|"Neverland Comics / Roseburg Oregon"|"USA"
2239|"HRT Inc. of Miami"|"USA"
2240|"Portland, CT"|"USA"
2241|"Chelmsford, MA"|"USA"
2242|"LOOK AT MY OTHER AUCTIONS"|"USA"
2243|"Cajun Country. LA"|"USA"
2244|"Baltimore,Md."|"USA"
2245|"Please look @ our other Collectables & Toys"|"USA"
2246|"TORONTO.ONTARIO"|"Canada"
2247|"SEE MY OTHER ITEMS"|"USA"
2248|"Agawam, MA"|"USA"
2249|"carrollton"|"USA"
2250|"Raynham, Mass"|"USA"
2251|"FALLBROOK, CA"|"USA"
2252|"Lexington, SC"|"USA"
2253|"Chapel Hill NC"|"USA"
2254|"St Charles, MO"|"USA"
2255|"Northwest Louisiana"|"USA"
2256|"~We accept Paypal and Billpoint~"|"USA"
2257|"New hampshire"|"USA"
2258|"Ocean Beach"|"USA"
2259|"devon"|"United Kingdom"
2260|"EUROPE"|"Netherlands"
2261|"Hamilton! OH"|"USA"
2262|"Mexico City"|"Mexico"
2263|"Troon, Scotland."|"United Kingdom"
2264|"my home"|"USA"
2265|"TENNESSEE"|"USA"
2266|"PAYPAL ACCEPTED!"|"USA"
2267|"HAPPY HOLIDAYS!!!"|"USA"
2268|"Calgary AB"|"Canada"
2269|"SACRAMENTO,CA"|"USA"
2270|"Peoria, Illinois"|"USA"
2271|"Dover Ohio"|"USA"
2272|"WAREHOUSE"|"USA"
2273|"Woods and Water"|"USA"
2274|"PLEASE SEE OUR OTHER AUCTIONS."|"USA"
2275|"Outing MN"|"USA"
2276|"Cleveland"|"USA"
2277|"Hattiesburg, MS"|"USA"
2278|"Wickford, Essex"|"United Kingdom"
2279|"All Kinds Of Stuff"|"USA"
2280|"Salisbury, MD"|"USA"
2281|"Newport News, VA"|"USA"
2282|"Please see our other auctions!"|"USA"
2283|"NORTHERN AR."|"USA"
2284|"Sunshine State-Florida"|"USA"
2285|"West Coast"|"USA"
2286|"Dallas"|"USA"
2287|"Bennington, Vermont"|"USA"
2288|"Use PayPal or eBay Pmts for faster shipping!"|"USA"
2289|"Capital District of New York State"|"USA"
2290|"Fayetteville, North Carolina"|"USA"
2291|"Boca Raton, FL"|"USA"
2292|"Spearfish, SD"|"USA"
2293|"Orlando FL"|"USA"
2294|"Tigard"|"USA"
2295|"CONNECTICUT SHORELINE"|"USA"
2296|"COLUMBIA,TN"|"USA"
2297|"Enid Oklahoma"|"USA"
2298|"AMERICA WINTER WONDER LAND"|"USA"
2299|"Buckinghamshire"|"United Kingdom"
2300|"Brantford"|"Canada"
2301|"Wholesale to the world"|"USA"
2302|"Akron, OH"|"USA"
2303|"Ulman, MO"|"USA"
2304|"Arlington, Texas"|"USA"
2305|"wilmington, NC"|"USA"
2306|"My friends personal shoe closet"|"USA"
2307|"Williamson, NY"|"USA"
2308|"That Time of the Night"|"USA"
2309|"Please L@@k at my other auctions!!!!!!"|"USA"
2310|"merseyside"|"United Kingdom"
2311|"EUGENE"|"USA"
2312|"Kitchener, Ontario"|"Canada"
2313|"Sandy Hook, KY"|"USA"
2314|"Northeast Louisiana"|"USA"
2315|"See My Other Auctions"|"China"
2316|"North Olmsted, Ohio"|"USA"
2317|"Top name brands! **OHIO**"|"USA"
2318|"Evansville Indiana"|"USA"
2319|"Northridge CA"|"USA"
2320|"Fort Blackmore, VA"|"USA"
2321|"RED SOX COUNTRY"|"USA"
2322|"Treasure hunts traded for White Lightnings"|"USA"
2323|"Plano,TX"|"USA"
2324|"pennyemporium@cs.com"|"USA"
2325|"Corkdorks Of Tx.-Sub. Of Wally B# Productions"|"USA"
2326|"New Carlisle, Ohio"|"USA"
2327|"Central NC"|"USA"
2328|"Lancaster, PA"|"USA"
2329|"Danger Zone Comics and Collectibles"|"USA"
2330|"DRACUT"|"USA"
2331|"NJ...but I wanna be in ITALY!!!! :-)"|"USA"
2332|"Check out LARRYSLAIR on eBay for Sports wear!"|"USA"
2333|"Woodburry"|"USA"
2334|"PAY PAL!! PAY PAL!! SAME DAY SHIPPING!!"|"USA"
2335|"Morgantown,WV"|"USA"
2336|"ARIZONA PLEASE SEE MY OTHER AUCTION'S"|"USA"
2337|"Bottle Country - Southeast Pennsylvania"|"USA"
2338|"CAITLINS CLOSET"|"USA"
2339|"KANSAS USA"|"USA"
2340|"I TAKE PAYPAL"|"USA"
2341|"NEW MEXICO RESERVATION"|"USA"
2342|"Duluth, GA"|"USA"
2343|"Fort Riley, Kansas"|"USA"
2344|"Sunny So. California"|"USA"
2345|"Moore, Ok"|"USA"
2346|"Schenectady, N.Y."|"USA"
2347|"Aggieland"|"USA"
2348|"Walnut CA"|"USA"
2349|"GREENVILLE, SC"|"USA"
2350|"www.livingtreeyoga.com"|"USA"
2351|"FABULOUS GIFT"|"USA"
2352|"Dayton,Ohio"|"USA"
2353|"Jackson, NJ"|"USA"
2354|"Midlothian, Illinois"|"USA"
2355|"49525 Lengerich"|"Germany"
2356|"Eastern NC"|"USA"
2357|"newport news, va"|"USA"
2358|"Aurora, CO"|"USA"
2359|"MARYSVILLE, WASHINGTON"|"USA"
2360|"Cassidy's Closet!"|"USA"
2361|"Cypress TX"|"USA"
2362|"Beverly Hills, CA"|"USA"
2363|"SPRINGFIELD,MASS"|"USA"
2364|"GET IT BY CHRISTMAS"|"USA"
2365|"at home"|"Germany"
2366|"Marlboro, NJ"|"USA"
2367|"Thank you and come again."|"USA"
2368|"Sumter, SC"|"USA"
2369|"allover"|"USA"
2370|"Sunny Houston"|"USA"
2371|"MAD DOG HATS"|"USA"
2372|"South Orange, N.J."|"USA"
2373|"PAYPAL ONLY"|"USA"
2374|"Capitan, New Mexico"|"USA"
2375|"Great Neck, NY"|"USA"
2376|"AKRON, OH"|"USA"
2377|"Toronto"|"Canada"
2378|"kernville , ca"|"USA"
2379|"Chicago, Illinois"|"USA"
2380|"Chicagoland"|"USA"
2381|"yonkers"|"USA"
2382|"Chicken country!"|"USA"
2383|"Rim of the World, CA"|"USA"
2384|"Holt"|"USA"
2385|"Near the Mouse House"|"USA"
2386|"Jefferson, Or."|"USA"
2387|"Oak Leaf Comics - Mason City - Iowa"|"USA"
2388|"LITHIA SPRINGS, GA."|"USA"
2389|"Brew City, USA"|"USA"
2390|"Home of the designer shoes & more!!!!!!!!"|"USA"
2391|"Dover / Somersworth, NH"|"USA"
2392|"OLDSHUNTR'S DIE CAST & COLL. in Knoxville, TN"|"USA"
2393|"Atherton, North Queensland"|"Australia"
2394|"Elyria OH"|"USA"
2395|"Athens, Ohio"|"USA"
2396|"Saskatoon, SK, Canada"|"Canada"
2397|"Ny,NY"|"USA"
2398|"NYS"|"USA"
2399|"Long island, NY"|"USA"
2400|"SHORES OF LAKE ERIE"|"USA"
2401|"FREE SHIPPING WITH BUY IT NOW!"|"USA"
2402|"walkersville"|"USA"
2403|"Amarillo, TX"|"USA"
2404|"MASS"|"USA"
2405|"Sparta,Wi"|"USA"
2406|"Ponca City , OK"|"USA"
2407|"NEW YORK,NY"|"USA"
2408|"Chesapeake, Virginia"|"USA"
2409|"Hopatcong,N.J."|"USA"
2410|"AARONS CLOSET"|"USA"
2411|"Milano"|"Italy"
2412|"Lorraine"|"France"
2413|"N. CA"|"USA"
2414|"Atlanta,GA"|"USA"
2415|"Central Ky"|"USA"
2416|"New Hope Pa"|"USA"
2417|"Rockland County, NY"|"USA"
2418|"BUY FOR THE HOLIDAYS NOW! MOST START AT $1.99"|"USA"
2419|"Casey's Boutique"|"USA"
2420|"Hurt, VA"|"USA"
2421|"ROSE CITY"|"USA"
2422|"Baesweiler"|"Germany"
2423|"Cleveland, TN"|"USA"
2424|"Sunny, California"|"USA"
2425|"Southern Illinois"|"USA"
2426|"Lindon, UT"|"USA"
2427|"I ACCEPT PAY PAL"|"USA"
2428|"Ft. Worth, TX"|"USA"
2429|"Starke, Fl"|"USA"
2430|"Tri-Cities, WA"|"USA"
2431|"Ft Worth, TX"|"USA"
2432|"SANTA ANA"|"USA"
2433|"NJ"|"USA"
2434|"Peterborough Ontario WEST OF THE LIFTLOCK"|"Canada"
2435|"New Ringgold, Pa"|"USA"
2436|"The great midwest"|"USA"
2437|"Grass Valley, CA Tiny Tails Farm"|"USA"
2438|"Orlando Florida"|"USA"
2439|"Basingstoke Hampshire"|"United Kingdom"
2440|"MAYFIELD KY."|"USA"
2441|"Shenandoah, Pa."|"USA"
2442|"Lords Of The Apshalt"|"USA"
2443|"Northeast Ohio"|"USA"
2444|"Elizabeth"|"USA"
2445|"My Over Flowing Closet!! =^..^="|"USA"
2446|"Carlinville,Ill"|"USA"
2447|"C-Town,Oh"|"USA"
2448|"www.dnhcollectibles.com"|"USA"
2449|"Marrero"|"USA"
2450|"Gillette, Wyoming"|"USA"
2451|"dallas, texas"|"USA"
2452|"I ACCEPT PAYPAL"|"USA"
2453|"FAST SHIPPING!!!"|"USA"
2454|"Ontario, Canada"|"Canada"
2455|"South Florida loves Pay Pal"|"USA"
2456|"Joplin MO"|"USA"
2457|"home"|"USA"
2458|"The Pacific Northwet"|"USA"
2459|"***IOWA***"|"USA"
2460|"Lakeville, MN"|"USA"
2461|"SYRACUSE NY"|"USA"
2462|"GOD BLESS AMERICA!!!!"|"USA"
2463|"Happy Holidays From New York!"|"USA"
2464|"Oxford, MS"|"USA"
2465|"Clinton, Michigan"|"USA"
2466|"Sunny SW Florida"|"USA"
2467|"PASADENA MD"|"USA"
2468|"LANSING, MI"|"USA"
2469|"Seymour"|"USA"
2470|"The Lee's Closet"|"USA"
2471|"check out my other auctions!!"|"USA"
2472|"N hollywood CA"|"USA"
2473|"PORT ORCHARD"|"USA"
2474|"The Great Pacific Northwest"|"USA"
2475|"jet city"|"USA"
2476|"One Nation under God"|"USA"
2477|"Cleveland Ohio"|"USA"
2478|"Butterflyxc Co."|"USA"
2479|"OH"|"USA"
2480|"CHESAPEAKE,VA,"|"USA"
2481|"Winter Wonderland"|"Canada"
2482|"San Pedro CA"|"USA"
2483|"Patterson, NY"|"USA"
2484|"Gruenstadt"|"Germany"
2485|"SUNNY MIAMI"|"USA"
2486|"North Las Vegas, NV"|"USA"
2487|"Fort Wayne, In"|"USA"
2488|"Stanton, Calif"|"USA"
2489|"Chino Hills, CA"|"USA"
2490|"Sunny Pasadena California!!"|"USA"
2491|"mountains"|"USA"
2492|"EAST ANGLIA"|"United Kingdom"
2493|"Crawford County, Georgia"|"USA"
2494|"Dragons Lair"|"USA"
2495|"Escondido"|"USA"
2496|"Valparaiso, IN"|"USA"
2497|"Inver Grove Hgts MN"|"USA"
2498|"sg"|"Malaysia"
2499|"ill"|"USA"
2500|"PEACH STATE"|"USA"
2501|"Tacoma"|"USA"
2502|"2205 W. Division Suite A1"|"USA"
2503|"COLUMBUS, OH"|"USA"
2504|"Ontario, NY 14519"|"USA"
2505|"Never Rains, CA"|"USA"
2506|"Fairmount ....hometown, actor James Dean, Ind"|"USA"
2507|"ANY BUY-IT-NOW SHIPS FREE IN THE USA!!!"|"USA"
2508|"Dunedin, FL"|"USA"
2509|"TACOMA WASHINGTON"|"USA"
2510|"Land Of The Stars - California"|"USA"
2511|"Eastern CT"|"USA"
2512|"Mesa, AZ"|"USA"
2513|"Lexi's Closet, Ca"|"USA"
2514|"Centre of PA"|"USA"
2515|"Spring, Texas"|"USA"
2516|"The Gothic Garden, Florida"|"USA"
2517|"Texas (PS)"|"USA"
2518|"Beckley, WV"|"USA"
2519|"Bellevue"|"USA"
2520|"SLIDELL, LA"|"USA"
2521|"SEE MY OTHER AUCTIONS FOR MORE COOL STUFF!!!!"|"USA"
2522|"SPOKANE,WA"|"USA"
2523|"in the boonies of Maine"|"USA"
2524|"ohio"|"USA"
2525|"Amherst"|"USA"
2526|"KNOXVILLE"|"USA"
2527|"Bois-des-Filion, Qu_bec"|"Canada"
2528|"So Ca"|"USA"
2529|"El Cajon Ca"|"USA"
2530|"Woonsocket Rhode Island"|"USA"
2531|"Peabody"|"USA"
2532|"^^@v@^^"|"USA"
2533|"Columbia,SC"|"USA"
2534|"Greenwood, Maine"|"USA"
2535|"Luton"|"United Kingdom"
2536|"The great State of TEXAS"|"USA"
2537|"US - Paypal only"|"USA"
2538|"Area 51"|"USA"
2539|"CHECK MY OTHER AUCTIONS & COMBINE SHIPPING!!!"|"USA"
2540|"SMALLTOWN USA"|"USA"
2541|"Douglas County, Georgia"|"USA"
2542|"Steeler Country"|"USA"
2543|"Straight From Distributor"|"USA"
2544|"NW, IL **PAYPAL ACCEPTED**"|"USA"
2545|"south subs"|"USA"
2546|"ST LOUIS"|"USA"
2547|"Always A Bargain"|"USA"
2548|"BUCKEYE COUNTRY"|"USA"
2549|"Barrington,RI"|"USA"
2550|"Proctorville, Ohio 45669"|"USA"
2551|"Emporium, PA"|"USA"
2552|"Movie Poster Closet"|"USA"
2553|"FPO/AP OKINAWA"|"USA"
2554|"48155 M_nster"|"Germany"
2555|"* CHECK MY OTHER AUCTIONS AND SAVE*"|"USA"
2556|"Bargain City"|"USA"
2557|"Northeastern Pa."|"USA"
2558|"Cambridge MA"|"USA"
2559|"Guelph, Ontario"|"Canada"
2560|"TINLEY PARK, ILLINOIS"|"USA"
2561|"Calabasas"|"USA"
2562|"SouthTexas"|"USA"
2563|"Monmouth County"|"USA"
2564|"Waterloo, Iowa"|"USA"
2565|"New Baltimore, MI"|"USA"
2566|"Aptos, CA"|"USA"
2567|"Winter Wonderland!!"|"USA"
2568|"Weleetka"|"USA"
2569|"HIGHLANDS"|"USA"
2570|"Hermitage, TN 37076"|"USA"
2571|"Historic Maryland!"|"USA"
2572|"Sunny South Florida :-)"|"USA"
2573|"PAcific Northwest"|"USA"
2574|"Findlay, NW Ohio"|"USA"
2575|"U. S. A."|"USA"
2576|"Sandhills, NC"|"USA"
2577|"Wood Dale IL"|"USA"
2578|"brooklyn, ny"|"USA"
2579|"Winter Haven, Fl."|"USA"
2580|"Albany, N.Y."|"USA"
2581|"Hendersonville. TN"|"USA"
2582|"brighton,east sussex"|"United Kingdom"
2583|"Greeneville, TN"|"USA"
2584|"Please see my other auctions. LA"|"USA"
2585|"Chicago Area"|"USA"
2586|"Little Rock"|"USA"
2587|"Bowling Green, KY"|"USA"
2588|"BUY IT NOW WINS FREE SHIPPING"|"USA"
2589|"planet earth"|"USA"
2590|"Canton,Michigan"|"USA"
2591|"Big Island of Hawaii"|"USA"
2592|"dallas, tx."|"USA"
2593|"All That"|"USA"
2594|"canton"|"USA"
2595|"Ballston Lake"|"USA"
2596|"Pennsylvania"|"USA"
2597|"Aberdeen, WA"|"USA"
2598|"BERK"|"USA"
2599|"Chase Corners"|"Canada"
2600|"Check out my other Addresses & Home Gyms!!!"|"USA"
2601|"Edgewood, New Mexico"|"USA"
2602|"Kentwood, MI"|"USA"
2603|"G_tersloh"|"Germany"
2604|"94121"|"USA"
2605|"BLUE RIDGE MOUNTAINS"|"USA"
2606|"Home of Ducks"|"USA"
2607|"get FREE SHIPPING with BUY IT NOW purchase!"|"USA"
2608|"CLEARWATER, FLORIDA"|"USA"
2609|"97537 GO DUCKS!!!!!!!"|"USA"
2610|"Northeast Wisconsin"|"USA"
2611|"MISSISSIPPI"|"USA"
2612|"Scottsdale, Arizona, U.S.A."|"USA"
2613|"CORNING, NY"|"USA"
2614|"Newark, Delaware"|"USA"
2615|"Council Bluffs, IA"|"USA"
2616|"Potosi, MO"|"USA"
2617|"Lafayett County, WI"|"USA"
2618|"San Bernardino, CA"|"USA"
2619|"Portland Oregon"|"USA"
2620|"TEXAS Think Christmas DEPT 56 GREAT SELECTION"|"USA"
2621|"Alma, NE"|"USA"
2622|"MOODY"|"USA"
2623|"DANVILLE"|"USA"
2624|"47574"|"Germany"
2625|"ANIME PARADISE"|"USA"
2626|"S. Calif"|"USA"
2627|"59"|"France"
2628|"HACKETTSTOWN,N.J."|"USA"
2629|"MARTHA'S VINEYARD"|"USA"
2630|"San Dimas"|"USA"
2631|"H2004 White 10 - Gowns N More"|"USA"
2632|"Showme State"|"USA"
2633|"Herkimer, NY"|"USA"
2634|"Fort Collins, Colorado"|"USA"
2635|"Cupertino, CA"|"USA"
2636|"NOTTS"|"United Kingdom"
2637|"EUROPE/ASIA"|"Spain"
2638|"Monroe, MI"|"USA"
2639|"York, Pennsylvania"|"USA"
2640|"Cajun Country"|"USA"
2641|"You Got A Friend In Pennsylvania"|"USA"
2642|"CALIFORNIA- WANT MORE? CHECK OUT MY STORE!"|"USA"
2643|"Save on combined shipping."|"USA"
2644|"Queens, New York"|"USA"
2645|"Land of the Colts"|"USA"
2646|"Oregon, Ohio"|"USA"
2647|"Tyndall, SD"|"USA"
2648|"SUNNY FLA."|"USA"
2649|"Store Of The Stars~"|"USA"
2650|"**Happy Holidays**"|"USA"
2651|"Hazleton, Pennsylvania"|"USA"
2652|"melrose, ma"|"USA"
2653|"Northwest Indiana"|"USA"
2654|"Henderson, NV"|"USA"
2655|"S. Minnesaota"|"USA"
2656|"DRY HEAT"|"USA"
2657|"manhattan"|"USA"
2658|"Clearwater, FL"|"USA"
2659|"Brooklyn"|"USA"
2660|"Spring, TX"|"USA"
2661|"ON THE RIDGE IN SOUTH CAROLINA"|"USA"
2662|"PostFalls Idaho"|"USA"
2663|"Clinton Ma"|"USA"
2664|"OC"|"USA"
2665|"ormond beach, fl"|"USA"
2666|"SG"|"Singapore"
2667|"Wendell Idaho"|"USA"
2668|"Olive Branch, MS"|"USA"
2669|"Annapolis, MD"|"USA"
2670|"Shelby Twp"|"USA"
2671|"Wolfeboro, NH"|"USA"
2672|"New Orleans, Louisiana"|"USA"
2673|"San Mateo, CA"|"USA"
2674|"Hacienda Heights, Calfornia"|"USA"
2675|"1 Hour From Conn. #1 Casino - FOXWOODS!"|"USA"
2676|"Baltimore"|"USA"
2677|"Nebraska, Heartland of America"|"USA"
2678|"So. Calif."|"USA"
2679|"Knoxville, Tennessee"|"USA"
2680|"Designer Outlet"|"USA"
2681|"Southwest Ohio"|"USA"
2682|"HotFash.com"|"USA"
2683|"Roma"|"Italy"
2684|"Daytona Beach, FL"|"USA"
2685|"Alliance, Ohio"|"USA"
2686|"Low Cost FAST Shipping!"|"USA"
2687|"PAYPAL ACCEPTED!!!! GOD BLESS AMERICA"|"USA"
2688|"East Texat"|"USA"
2689|"www.MyVivaModaShop.com"|"Canada"
2690|"Newnan GA"|"USA"
2691|"WASHINGTON STATE"|"USA"
2692|"Norwich, KS"|"USA"
2693|"Marysville,Ohio"|"USA"
2694|"GREENWOOD, IN."|"USA"
2695|"northeastern Pa"|"USA"
2696|"The Cybermall Collectible Shops"|"USA"
2697|"mmkk's ""A Little Something"" in Atlanta"|"USA"
2698|"Westminster, Md"|"USA"
2699|"Westfield,NC"|"USA"
2700|"North Hills, CA"|"USA"
2701|"Hummel Specialties in PA FREE E-Letter!"|"USA"
2702|"Southwest Louisiana"|"USA"
2703|"Happy Holiday's"|"USA"
2704|"Provincetown, MA"|"USA"
2705|"Zanesville, OH"|"USA"
2706|"VIEW OUR OTHER AUCTIONS"|"USA"
2707|"Bordentown, NJ"|"USA"
2708|"Southeast Minnesota"|"USA"
2709|"Dresden"|"Germany"
2710|"SUPER FAST SHIPPING FROM CA."|"USA"
2711|"Great Northwest"|"USA"
2712|"WE SHIP WORLDWIDE"|"USA"
2713|"NYC, NY"|"USA"
2714|"Norwalk"|"USA"
2715|"Northern KY"|"USA"
2716|"dicast usa"|"USA"
2717|"Mohawk,N.Y."|"USA"
2718|"Jacksonville,Fl"|"USA"
2719|"Beautiful Midwest"|"USA"
2720|"BEST SPORTS DEALS!!"|"USA"
2721|"ST. PETE, TAMPA"|"USA"
2722|"FLORIDA ~~~ 800-981-9064 ~~~8am - 10pm 7 days"|"USA"
2723|"western carolina"|"USA"
2724|"Jackson Hole, WY"|"USA"
2725|"FINDLAY"|"USA"
2726|"San Diego,ca"|"USA"
2727|"Asheboro, NC"|"USA"
2728|"santa clarita"|"USA"
2729|"Cocoa, Florida"|"USA"
2730|"APPLETON, WI"|"USA"
2731|"Louiville, KY"|"USA"
2732|"buffalo n.y."|"USA"
2733|"Aurora, Colorado"|"USA"
2734|"Bedfordshire"|"United Kingdom"
2735|"Wayne County Indiana"|"USA"
2736|"london"|"Canada"
2737|"NEW YORK CITY, N.Y."|"USA"
2738|"Texas Hill Country"|"USA"
2739|"The Heartland"|"USA"
2740|"Heartland"|"USA"
2741|"essex,massachusetts"|"USA"
2742|"noble park"|"Australia"
2743|"Tina's Lingerie Boutique"|"USA"
2744|"Beautiful Oregon!"|"USA"
2745|"Mountain Home, Arkansas"|"USA"
2746|"LAS VEGAS NV"|"USA"
