4026|"Buy more and combine!!"|"USA"
4027|"Basket Town"|"USA"
4028|"Land of Enchantment, New Mexico"|"USA"
4029|"SEASIDE COTTAGE"|"USA"
4030|"Belton, MO"|"USA"
4031|"MILAN"|"Italy"
4032|"Niles, Mi"|"USA"
4033|"Ben Wheeler, Texas"|"USA"
4034|"Port Orange, FL"|"USA"
4035|"Skaneateles"|"USA"
4036|"HI"|"USA"
4037|"Guthenburg"|"Sweden"
4038|"REGINA,SK"|"Canada"
4039|"Sherman, Texas"|"USA"
4040|"LI., NY 1-877-481-6100"|"USA"
4041|"Pringle, SD"|"USA"
4042|"BEDFORDSHIRE"|"United Kingdom"
4043|"British Columbia"|"Canada"
4044|"Orange County, California"|"USA"
4045|"TupperUSA"|"USA"
4046|"Phoenix AZ"|"USA"
4047|"LONDON ONTARIO"|"Canada"
4048|"Long Island"|"USA"
4049|"Corvallis"|"USA"
4050|"http://showcase.auctiva.com/Catz521"|"USA"
4051|"Kempton, PA"|"USA"
4052|"Power Seller in Maine"|"USA"
4053|"SUNNY FLORIDA PANHANDLE"|"USA"
4054|"London, England."|"United Kingdom"
4055|"Bremen"|"Germany"
4056|"prays for nyc and dc"|"USA"
4057|"BUCKLEY MICHIGAN"|"USA"
4058|"Horton MI"|"USA"
4059|"100% Authentic Auctionzzzzzzzzzzzzzzzzzzzz"|"USA"
4060|"fonda,ny"|"USA"
4061|"Hull, Quebec"|"Canada"
4062|"ill"|"USA"
4063|"Jumping Branch,WV"|"USA"
4064|"Ukiah, CA"|"USA"
4065|"Inverness, Florida"|"USA"
4066|"pennyemporium@cs.com"|"USA"
4067|"PRAY FOR NY"|"USA"
4068|"Northeast PA"|"USA"
4069|"SOUTHEAST OHIO"|"USA"
4070|"NY State"|"USA"
4071|"south subs"|"USA"
4072|"WESTCHESTER, NY"|"USA"
4073|"CENTRAL IOWA"|"USA"
4074|"MALVERN"|"USA"
4075|"buenos aires"|"Argentina"
4076|"Portland, ME"|"USA"
4077|"Atoka, Tennessee"|"USA"
4078|"Jackson, Tn"|"USA"
4079|"fort walton beach"|"USA"
4080|"PORTLAND, ME"|"USA"
4081|"~We accept Paypal and Billpoint~"|"USA"
4082|"Bethel"|"USA"
4083|"KraZyKidZStuff-BUY NOW, PLAY LATER!!!"|"USA"
4084|"Singapore"|"Singapore"
4085|"Somerset, NJ"|"USA"
4086|"Orange County"|"USA"
4087|"God bless the USA!"|"USA"
4088|"LOud_ac (22)"|"France"
4089|"Oxford, MI"|"USA"
4090|"Marysville"|"USA"
4091|"Dresden"|"Germany"
4092|"LAKE ORONO"|"USA"
4093|"Northern, CA"|"USA"
4094|"AuctionWholesaler"|"USA"
4095|"Las Vegas, Nevada"|"USA"
4096|"Missouri, USA"|"USA"
4097|"Up in Aspen"|"USA"
4098|"PURSES IN IL."|"USA"
4099|"Holt, MI"|"USA"
4100|"Tampa Bay Area"|"USA"
4101|"Brighton, MI"|"USA"
4102|"Delia, Kansas"|"USA"
4103|"Victoria BC"|"Canada"
4104|"Unique Items!"|"Canada"
4105|"Black Hills of South Dakota"|"USA"
4106|"W. Coast"|"USA"
4107|"ZAGREB-CROATIA-EUROPE"|"Croatia, Republic of"
4108|"Haarlem"|"Netherlands"
4109|"Wingate, NC"|"USA"
4110|"Maitland"|"USA"
4111|"FAST Global Shipping!"|"USA"
4112|"Kimberly, ID"|"USA"
4113|"See my other great Pottery Barn stuff!"|"USA"
4114|"toychef@aol.com.....NY"|"USA"
4115|"COLUMBUS,OH"|"USA"
4116|"Sports Apparel"|"USA"
4117|"MY COLD STORAGE IN THE GOOD OLD USA"|"USA"
4118|"CANADA"|"Canada"
4119|"Orland Park, IL"|"USA"
4120|"FABULOUS GIFT"|"USA"
4121|"Las Vegas"|"USA"
4122|"Northeast Missouri-63501 God Bless Us All"|"USA"
4123|"Kilgore, TX"|"USA"
4124|"Seattle,Wa HOME OF SEA BRIDAL LIQUIDATORS"|"USA"
4125|"SYCAMORE CANYON, ARIZONA"|"USA"
4126|"MC/VISA with PAYPAL WELCOME!"|"USA"
4127|"Garfield NJ"|"USA"
4128|"Ship from Asia"|"USA"
4129|"Home Of The Columbus Blue Jackets"|"USA"
4130|"Northwest, Indiana"|"USA"
4131|"BELLAIRE TEXAS"|"USA"
4132|"~The Sunshine State~"|"USA"
4133|"S.W. Mo."|"USA"
4134|"Boca Raton, FL"|"USA"
4135|"MOORESBORO, NC"|"USA"
4136|"Northern , CALIFORNIA"|"USA"
4137|"New York City, NY"|"USA"
4138|"Fairfax, VA"|"USA"
4139|"Casselberry , Fl"|"USA"
4140|"milwaukee wi"|"USA"
4141|"Neenah, Wi"|"USA"
4142|"CARDINAL COUNTRY"|"USA"
4143|"FAST SHIPPING!!!!"|"USA"
4144|"New Orleans, LA"|"USA"
4145|"USA and Thailand"|"USA"
4146|"Keystone, SD 57751"|"USA"
4147|"wellston,ok."|"USA"
4148|"Back East"|"USA"
4149|"Ballston Spa"|"USA"
4150|"Colgate, WI"|"USA"
4151|"Seaside Town Nova Scotia"|"Canada"
4152|"COLORFUL COLORADO"|"USA"
4153|"Big Sky Country Montana"|"USA"
4154|"CENTRAL PENNSYLVANIA"|"USA"
4155|"8kidz4us Tioga Co PA"|"USA"
4156|"Oxnard, Ca."|"USA"
4157|"Wooster"|"USA"
4158|"middletown vt"|"USA"
4159|"Live Oak"|"USA"
4160|"Northboro, Ma"|"USA"
4161|"Beautiful Western Washington"|"USA"
4162|"EBAY POWER SELLER IN PA."|"USA"
4163|"historic Maryland (21701)"|"USA"
4164|"BEST SPORTS DEALS!!"|"USA"
4165|"Countryside"|"USA"
4166|"Hudson, Ohio"|"USA"
4167|"Florence, Oregon"|"USA"
4168|"Ontario."|"Canada"
4169|"Cheshire England SHIPPING INTERNATIONALLY"|"United Kingdom"
4170|"Morenci"|"USA"
4171|"The Sunshine State"|"USA"
4172|"CheckOut Free Zone"|"USA"
4173|"ParkForest, IL."|"USA"
4174|"Starke, Fl"|"USA"
4175|"God Bless the USA Texas"|"USA"
4176|"Murfreesboro, TN"|"USA"
4177|"Montoursville PA"|"USA"
4178|"OH"|"USA"
4179|"The Great Midwest"|"USA"
4180|"cant say-don't wanna get abducted again"|"USA"
4181|"San Jose, CA"|"USA"
4182|"The First State"|"USA"
4183|"Crown Point, IN"|"USA"
4184|"pls. see my other auctions"|"Philippines"
4185|"BEAUTIFUL SCHAUMBURG ILLINOIS"|"USA"
4186|"SE Ohio"|"USA"
4187|"munchy's best beauty picks"|"USA"
4188|"Ponca City , OK"|"USA"
4189|"Longwood, Fl"|"USA"
4190|"HO HO HO!! MERRY CHRISTMAS EVERYONE*/*/*/*"|"USA"
4191|"OZARK LAKES"|"USA"
4192|"Western Ky"|"USA"
4193|"Britney's Christmas Thongs :-)~"|"USA"
4194|"redon ille et vilaine"|"France"
4195|"Vauxhall, NJ"|"USA"
4196|"Franklin, GA"|"USA"
4197|"L.A"|"USA"
4198|"NORTH COAST"|"USA"
4199|"Wpg, Ca."|"USA"
4200|"ROGERS , ARKANSAS"|"USA"
4201|"Washignton"|"USA"
4202|"New Port Richey, Florida"|"USA"
4203|"Lowell, MA (Hometown of Bette Davis)"|"USA"
4204|"Tokyo"|"Japan"
4205|"DIXIE"|"USA"
4206|"Shelby Twp"|"USA"
4207|"Northwest IN"|"USA"
4208|"belgium"|"Belgium"
4209|"western Pennsylvania"|"USA"
4210|"Regina, Sk."|"Canada"
4211|"Northern Ca."|"USA"
4212|"Staten Island,NY"|"USA"
4213|"Good Luck Bidding!!"|"USA"
4214|"Grass Valley, CA"|"USA"
4215|"Southern Arizona"|"USA"
4216|"God Bless America, Warren Pa."|"USA"
4217|"People's Republic of Cambridge"|"USA"
4218|"Orlando FL"|"USA"
4219|"Central"|"USA"
4220|"Decatur, IL"|"USA"
4221|"Whittier , California"|"USA"
4222|"Essex"|"United Kingdom"
4223|"Little Rock, Ark."|"USA"
4224|"Penna."|"USA"
4225|"check my other auctions !!"|"USA"
4226|"AARONS CLOSET"|"USA"
4227|"SOUTH TEXAS"|"USA"
4228|"Everett, WA."|"USA"
4229|"Texas Hill Country"|"USA"
4230|"2205 W. Division Suite A1"|"USA"
4231|"Sapporo"|"Japan"
4232|"UNIONDALE, PA"|"USA"
4233|"Vernon, CT"|"USA"
4234|"rp"|"USA"
4235|"Los Angeles, California"|"USA"
4236|"SUPER PENNY SALE!!!"|"USA"
4237|"Cleveland, Ohio"|"USA"
4238|"NORTHERN CALIFORNIA"|"USA"
4239|"Hummel Specialties in PA FREE E-Letter!"|"USA"
4240|"Florida - The Sunburn State"|"USA"
4241|"Central New York"|"USA"
4242|"My House"|"USA"
4243|"Ph0ebe & Lucien @ d0llyw00d - H0t T0 Tr0t"|"USA"
4244|"LdofMilknHoney"|"USA"
4245|"HAPPY HOLIDAYS !!!!!!!!!!"|"USA"
4246|"Los Angeles Ca"|"USA"
4247|"Sunny Warm Mesa, AZ"|"USA"
4248|"SANTA ANA WAREHOUSE"|"USA"
4249|"Racine, WI"|"USA"
4250|"SO.CAL"|"USA"
4251|"Paoli, PA"|"USA"
4252|"Hamilton, Ontario"|"Canada"
4253|"Copenhagen, NY"|"USA"
4254|"Sunny Florida"|"USA"
4255|"Escondido, California"|"USA"
4256|"In"|"USA"
4257|"Hunderd Aker Woods in the South"|"USA"
4258|"GOOD 'OLE TEXAS"|"USA"
4259|"Port Orchard, WA"|"USA"
4260|"back-in-style.com"|"USA"
4261|"Abilene, TX"|"USA"
4262|"Shelter Island, NY"|"USA"
4263|"austin,tx"|"USA"
4264|"Check out my other auctions, save on shipping"|"USA"
4265|"GREAT LAKES COINS 616-324-4267 THERESA!"|"USA"
4266|"shrewsbury, ma"|"USA"
4267|"Woodstock, GA 30189"|"USA"
4268|"Payson, Utah"|"USA"
4269|"Westminster, Md"|"USA"
4270|"Cailifornia"|"USA"
4271|"Sedro Woolley, WA"|"USA"
4272|"Tulsa, OK-Check Our Other Auctions for DEALS!"|"USA"
4273|"2001WorldTradeCenter.com"|"USA"
4274|"TAUNTON SOMERSET"|"United Kingdom"
4275|"North Jersey/South NY"|"USA"
4276|"cell16.com"|"USA"
4277|"Arcata"|"USA"
4278|"WA State Toll Free 1-866-667-8999"|"USA"
4279|"ocean"|"USA"
4280|"Daphne,, AL .."|"USA"
4281|"EAST COAST"|"USA"
4282|"A WONDERFUL HOLIDAY GIFT !!!"|"USA"
4283|"Grand Junction, CO"|"USA"
4284|"Fayetteville, Pa."|"USA"
4285|"WEST BLOOMFIELD,MI"|"USA"
4286|"Scottsdale, Arizona, U.S.A."|"USA"
4287|"SMALLTOWN USA"|"USA"
4288|"sunny southwest"|"USA"
4289|"MONTREAL QUEBEC"|"Canada"
4290|"Paypal Only"|"USA"
4291|"St. Pete, FL"|"USA"
4292|"THINK XMAS! BUY IT NOW!"|"USA"
4293|"Cape Coral, Florida"|"USA"
4294|"monroe wa"|"USA"
4295|"Jumpman"|"USA"
4296|"Third Zone 1-800-447-2093"|"USA"
4297|"surrey"|"United Kingdom"
4298|"Look at what you can put on your fridge......"|"USA"
4299|"central,CA"|"USA"
4300|"Northeast Ohio"|"USA"
4301|"Beverly Hills"|"USA"
4302|"Palm Beach, FL"|"USA"
4303|"New Ringgold, Pa"|"USA"
4304|"Toyzz - Fastest growing toy site on the 'net!"|"USA"
4305|"pittsburgh, pa"|"USA"
4306|"Avon, Colorado"|"USA"
4307|"Richmond, Virginia"|"USA"
4308|"Beantown!"|"USA"
4309|"HAPPY HOLIDAYS!"|"USA"
4310|"Lewisville, TX"|"USA"
4311|"El Cajon Ca"|"USA"
4312|"BA"|"Italy"
4313|"CAPE"|"USA"
4314|"Jacksonville"|"USA"
4315|"VANCOUVER, WA"|"USA"
4316|"Upscale Items at Affordable Prices!"|"USA"
4317|"OHIO, GOD BLESS AMERICA!!"|"USA"
4318|"WORLDWIDE SHIPPING! :-)"|"USA"
4319|"I PREFER PAYPAL"|"USA"
4320|"western Montana"|"USA"
4321|"Austin, TX"|"USA"
4322|"CHECK OUT MY OTHER GREAT KIDS CLOTHS AUCTIONS"|"USA"
4323|"LAND OF THE FREE! WHERE ELSE?!"|"USA"
4324|"Laughlin, Nevada"|"USA"
4325|"Home of Ducks"|"USA"
4326|"Paypal"|"USA"
4327|"VENICE BEACH"|"USA"
4328|"SCI-FI Super Sale!"|"USA"
4329|"HAPPY HOLIDAY, AUTHENTIC always GUARANTEE"|"USA"
4330|"Designer Goods Made Affordable!"|"USA"
4331|"South Flordia"|"USA"
4332|"Medford, Oregon"|"USA"
4333|"UPSTATE NEW YORK"|"USA"
4334|"North Bay Village"|"USA"
4335|"Melbourne, FL"|"USA"
4336|"Chesapeake, VA"|"USA"
4337|"Woodbridge, VA"|"USA"
4338|"Email goodprices@hotmail.com for GREAT PRICE"|"USA"
4339|"Florence, SC"|"USA"
4340|"CALGARY, ALBERTA"|"Canada"
4341|"BAKERSFIELD"|"USA"
4342|"Silver Spring, Maryland"|"USA"
4343|"The Other Place - Home of Flopper The Cat"|"USA"
4344|"Brand New 1 year warranty great gift"|"USA"
4345|"Cleveland,Ohio"|"USA"
4346|"RICHMONDHILL, ONTARIO"|"Canada"
4347|"AUBURN CA."|"USA"
4348|"austin, tx"|"USA"
4349|"02152 Massachusetts"|"USA"
4350|"Shelli's Closet"|"USA"
4351|"Sunrise, FL"|"USA"
4352|"NJ-CHECK OUT MY OTHER MAGNET AUCTIONS!"|"USA"
4353|"Anaheim, Ca"|"USA"
4354|"NO REPROS"|"USA"
4355|"Plainwell,MI"|"USA"
4356|"Palm Beach"|"USA"
4357|"San Antonio, Texas"|"USA"
4358|"Ginghamsburg, Ohio"|"USA"
4359|"Anchorage, Alaska"|"USA"
4360|"Louisville, Kentucky"|"USA"
4361|"Simi Valley CA"|"USA"
4362|"westlake village, ca"|"USA"
4363|"Ogilvie,MN"|"USA"
4364|"AIRPORTCITY@HOME.COM"|"USA"
4365|"Evansville,IN"|"USA"
4366|"ornies in SE PA"|"USA"
4367|"Santa Barbara, Ca"|"USA"
4368|"ELMIRA, NY"|"USA"
4369|"wch ohio"|"USA"
4370|"Virginia Beach"|"USA"
4371|"New Hope Pa"|"USA"
4372|"Denver, Colorado"|"USA"
4373|"White Mountains Region New Hampshire"|"USA"
4374|"columbia SC"|"USA"
4375|"Laguna Hills"|"USA"
4376|"Sutter Creek, CA"|"USA"
4377|"Villa Park"|"USA"
4378|"Detroit Michigan USA"|"USA"
4379|"WASHINGTON STATE"|"USA"
4380|"HOME OF THOMAS JEFFERSON"|"USA"
4381|"Marfa, Texas"|"USA"
4382|"Windy City, Illinois"|"USA"
4383|"Vancouver Island"|"Canada"
4384|"Hot Wheels R Us"|"USA"
4385|"Ocala Florida"|"USA"
4386|"Columbia,SC"|"USA"
4387|"Bel Air, Maryland"|"USA"
4388|"FALL RIVER, MA."|"USA"
4389|"San Diego-Please see my other auctions!"|"USA"
4390|"Southern, California"|"USA"
4391|"Kamloops, BC"|"Canada"
4392|"Aliquippa, PA"|"USA"
4393|"GREENVILLE, SC"|"USA"
4394|"Suz Midwest Auctions!"|"USA"
4395|"We Ship FAST !!!"|"USA"
4396|"deltastew's house"|"USA"
4397|"~ILLINOIS~ FAST SHIPPING"|"USA"
4398|"Stoneville, North Carolina"|"USA"
4399|"Ozarks!"|"USA"
4400|"GREAT STOCKING STUFFERS"|"USA"
4401|"Land of Cotton!!"|"USA"
4402|"Pittsburgh,Pa"|"USA"
4403|"rickwolf.com in wonderful Ohio"|"USA"
4404|"Naples"|"USA"
4405|"Land of Pleasant Living"|"USA"
4406|"Blauvelt, NY"|"USA"
4407|"Poolville"|"USA"
4408|"Dresher, PA"|"USA"
4409|"Pittsburgh"|"USA"
4410|"Sunriver, OR"|"USA"
4411|"CK OUT MY OTHER AUCTIONS FOR COMBINED SHIP!!"|"USA"
4412|"NW PA"|"USA"
4413|"York, PA"|"USA"
4414|"British Columbia,"|"Canada"
4415|"Federal Way"|"USA"
4416|"indiana"|"USA"
4417|"Westfield, MA"|"USA"
4418|"SMOKE FREE HOME!!"|"USA"
4419|"Amherst"|"USA"
4420|"L A"|"USA"
4421|"Victor, NY"|"USA"
4422|"Green Lake, Wi."|"USA"
4423|"Orange, CA"|"USA"
4424|"western carolina"|"USA"
4425|"Oxford, MS"|"USA"
4426|"THANKS FOR LOOKING~"|"USA"
4427|"Milwaukee"|"USA"
4428|"Coast of North Carolina"|"USA"
4429|"Ships to You 5 Times a Week!"|"USA"
4430|"BOOTBAYdotCOM"|"USA"
4431|"NY,NY"|"USA"
4432|"VIDEO CLUB OF GREECE"|"Greece"
4433|"Buy it now=Free S & H"|"USA"
4434|"Bonham"|"USA"
4435|"Use paypal for quick shipping!"|"USA"
4436|"Middlesex, NJ"|"USA"
4437|"***Ready To Ship***"|"USA"
4438|"Chicagoland"|"USA"
4439|"Southfield-48076 / the great lakes state"|"USA"
4440|"Riverdale, NY"|"USA"
4441|"The Bronx"|"USA"
4442|"western Pa"|"USA"
4443|"SMOKEY MOUNTAINS"|"USA"
4444|"Barnegat, NJ"|"USA"
4445|"Roanoke, VA-GOD BLESS AMERICA"|"USA"
4446|"Pitman, NJ"|"USA"
4447|"Boca Raton, FL."|"USA"
4448|"Mount Vernon, WA"|"USA"
4449|"Sierra Madre, Ca."|"USA"
4450|"HOME IS WHERE YOU BUILD YOUR NEST"|"USA"
4451|"SUNNY SEATTLE, WA"|"USA"
4452|"Gwenna's Closet"|"USA"
4453|"Thank You For Helping COBYS-FUND!!"|"USA"
4454|"Clarkston, Michigan"|"USA"
4455|"Prescott, Arizona"|"USA"
4456|"lake ronkonkoma"|"USA"
4457|"Maryland Heights"|"USA"
4458|"Naperville, Illinois"|"USA"
4459|"~~VS CHRISTMAS SPECIALS~~"|"USA"
4460|"Fort Walton Beach, FLA"|"USA"
4461|"Pine Woods Of Louisiana"|"USA"
4462|"Battle Creek, Mi"|"USA"
4463|"Southern Edge of Lake Michigan"|"USA"
4464|"Galt,California"|"USA"
4465|"OKLAHOMA CITY, OKLAHOMA"|"USA"
4466|"NE PA"|"USA"
4467|"""Oldville"""|"USA"
4468|"Tampa, Florida"|"USA"
4469|"Bentonville, AR"|"USA"
4470|"CHECK MY OTHER AUCTIONS"|"USA"
4471|"OWK"|"Czech Republic"
4472|"Sandy Hook, KY"|"USA"
4473|"East BAY Area"|"USA"
4474|"Treasure Island Sports Inc."|"USA"
4475|"Windos Xp Home"|"USA"
4476|"BWI , Md."|"USA"
4477|"Simi Valley"|"USA"
4478|"Lancaster County"|"USA"
4479|"Greenville,South Carolina"|"USA"
4480|"U.K."|"United Kingdom"
4481|"Longwood, FL"|"USA"
4482|"Southeastern PA"|"USA"
4483|"From the Woods of Massachusetts"|"USA"
4484|"88"|"USA"
4485|"Lehigh Valley, Pennsylvania"|"USA"
4486|"Northern, Wisconsin"|"USA"
4487|"Winter Springs Florida"|"USA"
4488|"ARIANADESIGNS.COM"|"USA"
4489|"HAPPY HOLIDAYS AND GOD BLESS"|"USA"
4490|"cheeseland"|"USA"
4491|"Golconda IL"|"USA"
4492|"Howard Lake, MN"|"USA"
4493|"MONROE LOUISIANA"|"USA"
4494|"Troy, MI"|"USA"
4495|"Stella's Sexy Stuff"|"USA"
4496|"Tempe, AZ"|"USA"
4497|"My Closet!"|"USA"
4498|"Gastonia, NC"|"USA"
4499|"Clarksburg, WV"|"USA"
4500|"QUEENS"|"USA"
4501|"Showme State"|"USA"
4502|"CHARLESTON SOUTH CAROLINA"|"USA"
4503|"Jaboooo's Closet~Illinois"|"USA"
4504|"Edison- Home of JerseyDevilCon SF convention"|"USA"
4505|"EVANSVILLE IN"|"USA"
4506|"Cottonwood, AZ"|"USA"
4507|"Hometown USA"|"USA"
4508|"Beautiful Western Pennsylvania"|"USA"
4509|"Springfield,VA."|"USA"
4510|"Tampa Bay GO BUCS!"|"USA"
4511|"MIDWEST"|"USA"
4512|"brookline.ma"|"USA"
4513|"Spokane Discount"|"USA"
4514|"Hackensack, N.J."|"USA"
4515|"On the beach in Northern California!"|"USA"
4516|"Boynton Beach"|"USA"
4517|"SAN FRANCISCO"|"USA"
4518|"Cave Springs, Arkansas"|"USA"
4519|"Kaufman, Texas"|"USA"
4520|"Philadelphia Area"|"USA"
4521|"Flagstaff, AZ"|"USA"
4522|"Marshalltown, Iowa : Queen City Of The West"|"USA"
4523|"CHECK OUT MY OTHER AUCTIONS!"|"USA"
4524|"BUYING COLLECTIONS NOW!!!"|"USA"
4525|"Shenandoah Valley"|"USA"
4526|"Ft. Worth"|"USA"
4527|"Peoria/Bloomington Area"|"USA"
4528|"Staten Island, N.Y."|"USA"
4529|"Granbury, TX"|"USA"
4530|"CATSKILL MOUNTAINS NEW YORK"|"USA"
4531|"Olympic Peninsula, WA"|"USA"
4532|"Antwerp"|"Belgium"
4533|"Edgerton, Minnesota"|"USA"
4534|"OHIO VALLEY"|"USA"
4535|"Double Oak, TX"|"USA"
4536|"Rochester NY"|"USA"
4537|"Mahoning Valley, Pa"|"USA"
4538|"Monroe, NY"|"USA"
4539|"WEST VIRGINIA"|"USA"
4540|"The Vintage Zone PowerSellers"|"USA"
4541|"Hermitage, TN 37076"|"USA"
4542|"SPRINGFIELD"|"USA"
4543|"SEXY"|"USA"
4544|"We Ship Worldwide!"|"Canada"
4545|"GET HIP ON HEMP!!!"|"USA"
4546|"Binghamton, NY"|"USA"
4547|"Potosi, MO"|"USA"
4548|"Bitterroot Valley, MT"|"USA"
4549|"Anaheim,Ca"|"USA"
4550|"Linden, Texas"|"USA"
4551|"reading"|"United Kingdom"
4552|"Phoenix, Az"|"USA"
4553|"lexington ms"|"USA"
4554|"Europe"|"Netherlands"
4555|"Kentwood, MI"|"USA"
4556|"N.J."|"USA"
4557|"BOULDER CO"|"USA"
4558|"The Hamptons, Long Island"|"USA"
4559|"Rim of the World, CA"|"USA"
4560|"Apache Junction, AZ"|"USA"
4561|"CLINTON TN"|"USA"
4562|"Liverpool, NY"|"USA"
4563|"Greenville,S.C."|"USA"
4564|"historic Old Town, Alexandria, VA 22314"|"USA"
4565|"Baesweiler"|"Germany"
4566|"Seattle, WA."|"USA"
4567|"God Bless America!"|"USA"
4568|"RECEIVE BY X-MAS !!!!!!"|"USA"
4569|"Scottsdale, Arizona"|"USA"
4570|"Northridge"|"USA"
4571|"Northampton - Rose of the County Shires"|"United Kingdom"
4572|"CDThunder Body Jewelry"|"USA"
4573|"due East"|"USA"
4574|"Westernport, MD"|"USA"
4575|"RARE - GET IT FOR A GIFT"|"USA"
4576|"VANCOUVER-HOLLYWOOD NORTH!"|"Canada"
4577|"HALLMARK COLLECTOR"|"USA"
4578|"San Francisco Bay Area"|"USA"
4579|"walkersville"|"USA"
4580|"Atlanta"|"USA"
4581|"NEWARK, DE."|"USA"
4582|"WAREHOUSE"|"USA"
4583|"CHESTERFIELD, MO"|"USA"
4584|"I GLADLY COMBINE AUCTIONS!!!"|"USA"
4585|"Chelmsford, MA"|"USA"
4586|"Heart 2 Heart Children's Clothing"|"USA"
4587|"La Habra, Ca"|"USA"
4588|"FLASHBACK 2047 S. LAMAR BLVD"|"USA"
4589|"PLAINVIEW,LONG ISLAND,NEW YORK"|"USA"
4590|"Commack, Long Island, New York"|"USA"
4591|"HIGHLANDS"|"USA"
4592|"reseda"|"USA"
4593|"N.S.W."|"Australia"
4594|"Saint-Louis, Alsace"|"France"
4595|"CENTRAL, ARKANSAS"|"USA"
4596|"CLOSET"|"USA"
4597|"Charleston, Il."|"USA"
4598|"Memory Lane, NJ"|"USA"
4599|"My Urban Garden"|"USA"
4600|"California's Central Coast"|"USA"
4601|"Lake Charles, LA"|"USA"
4602|"OAKHURST"|"USA"
4603|"West Central Illinois"|"USA"
4604|"Alpine, AZ"|"USA"
4605|"Virginia Beach, VA"|"USA"
4606|"Wine Country"|"USA"
4607|"Bois-des-Filion, Qu_bec"|"Canada"
4608|"gladly combine on shipping"|"USA"
4609|"GOD BLESS OUR TROOPS AND THE U.S.A."|"USA"
4610|"GLENDALE AZ"|"USA"
4611|"Pittsburgh,Pa."|"USA"
4612|"Henrietta, NY"|"USA"
4613|"Cleburne, Texas"|"USA"
4614|"Ontario, NY 14519"|"USA"
4615|"san francisco, ca"|"USA"
4616|"Quincy, IL."|"USA"
4617|"Beloit, WI"|"USA"
4618|"Port Charlotte"|"USA"
4619|"TAMPA, FLORIDA"|"USA"
4620|"REDDING, CA"|"USA"
4621|"Rockland County, NY"|"USA"
4622|"Mankato"|"USA"
4623|"Sacramento CA"|"USA"
4624|"carolina"|"USA"
4625|"SALEM OREGON"|"USA"
4626|"Enka NC"|"USA"
4627|"RIGHT HERE IN, OK"|"USA"
4628|"South Padre Island, TX"|"USA"
4629|"Blue Ridge Mountains"|"USA"
4630|"Luton"|"United Kingdom"
4631|"Sussex,WI."|"USA"
4632|"Wethersfield"|"USA"
4633|"NY-NY"|"USA"
4634|"10965 BERLIN"|"Germany"
4635|"AS CLOSE AS YOUR FRONT DOOR"|"USA"
4636|"We combine shipping to save $$$ !!"|"USA"
4637|"Sunny, warm South Florida"|"USA"
4638|"PLEASE CHECK MY OTHER AUCTIONS"|"USA"
4639|"Gaithersburg, MD 20879"|"USA"
4640|"Eastern, North Carolina"|"USA"
4641|"FRANCE"|"France"
4642|"Duh Boonies, PA"|"USA"
4643|"The Lee's Closet"|"USA"
4644|"Cereal City, USA"|"USA"
4645|"Rocky Mount, NC"|"USA"
4646|"PAYPAL FOR QUICK SHIPPING"|"USA"
4647|"Danger Zone Comics and Collectibles"|"USA"
4648|"Central Texas"|"USA"
4649|"South Jersey"|"USA"
4650|"Brookfield, Wis."|"USA"
4651|"Sturgis, SD"|"USA"
4652|"RIVERSIDE, CA"|"USA"
4653|"OLDHAM"|"United Kingdom"
4654|"Canton, TX"|"USA"
4655|"PLEASE CHECK OUT MY OTHER AUCTIONS!!!"|"USA"
4656|"Former Tupperware Lady cleans in Iowa !"|"USA"
4657|"CHECK OUT MY OTHER AUCTIONS!!!!!!!"|"USA"
4658|"Whitby, Ontario"|"Canada"
4659|"Andover, NY"|"USA"
4660|"Ellis County"|"USA"
4661|"South Florida"|"USA"
4662|"Missouri The Show Me State"|"USA"
4663|"Space City Texas"|"USA"
4664|"SOUTH BEACH"|"USA"
4665|"Sudbury, ON"|"Canada"
4666|"Santa Maria"|"USA"
4667|"Greensboro, NC"|"USA"
4668|"Texas Gulf Coast"|"USA"
4669|"gainesville, fl"|"USA"
4670|"palm springs ca"|"USA"
4671|"Aledo Texas"|"USA"
4672|"AKRON, OHIO"|"USA"
4673|"OHIO"|"USA"
4674|"alsace"|"France"
4675|"REDMOND, WA."|"USA"
4676|"Gulf Coast"|"USA"
4677|"mosinee wi"|"USA"
4678|"Florida Panhandle"|"USA"
4679|"CLICK ""MY EBAY STORE"" FOR MORE COMICS"|"USA"
4680|"DEPEW NY"|"USA"
4681|"LIsle, IL"|"USA"
4682|"OK"|"USA"
4683|"Roanoke, Va."|"USA"
4684|"972-599-2545"|"USA"
4685|"Halifax"|"Canada"
4686|"Towson, MD"|"USA"
4687|"Tucson Area"|"USA"
4688|"BUY IT NOW AND GET FREE SHIPPING!"|"USA"
4689|"Eagle Rock, CA"|"USA"
4690|"FLORISANT MO"|"USA"
4691|"Apple Valley, CA"|"USA"
4692|"_"|"Netherlands"
4693|"US - Paypal only"|"USA"
4694|"DUSTY SOUTHWEST"|"USA"
4695|"Downey, CA"|"USA"
4696|"PEACH STATE"|"USA"
4697|"TUSTIN, CALIFORNIA"|"USA"
4698|"LIVONIA"|"USA"
4699|"Great Falls, Virginia"|"USA"
4700|"Pioneer, Ca"|"USA"
4701|"Platteville"|"USA"
4702|"Please see my OTHER wonderfulb AUCTIONS!!!"|"USA"
